user_id,id,name,artist,album,release_date,popularity,duration_ms,explicit,uri,album_genre,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_href,analysis_url,time_signature,primary_genre
clayton,2VkYzJoMZWADCWLqP6MPTp,"He's Gone - Live in Amsterdam, 1972; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,16,417293,False,spotify:track:2VkYzJoMZWADCWLqP6MPTp,Unknown,cosmic american,0.644,0.504,9.0,-9.468,0.0,0.0375,0.621,0.13,0.107,0.329,132.017,audio_features,https://api.spotify.com/v1/tracks/2VkYzJoMZWADCWLqP6MPTp,https://api.spotify.com/v1/audio-analysis/2VkYzJoMZWADCWLqP6MPTp,4.0,
clayton,2WaDZgvv7ap2QjsOZyzXrJ,I've Been All Around This World - 2001 Remaster,Grateful Dead,Live Albums Collection,2013-07-26,13,258560,False,spotify:track:2WaDZgvv7ap2QjsOZyzXrJ,Unknown,cosmic american,0.554,0.158,2.0,-22.707,1.0,0.0432,0.681,0.00408,0.614,0.512,78.463,audio_features,https://api.spotify.com/v1/tracks/2WaDZgvv7ap2QjsOZyzXrJ,https://api.spotify.com/v1/audio-analysis/2WaDZgvv7ap2QjsOZyzXrJ,4.0,
clayton,2dnuBM1VGpjlAZ6kmDA7dh,Deep Elem Blues,Grateful Dead,Live Albums Collection,2013-07-26,22,293893,False,spotify:track:2dnuBM1VGpjlAZ6kmDA7dh,Unknown,cosmic american,0.58,0.596,4.0,-12.05,1.0,0.0387,0.58,0.0947,0.579,0.54,95.207,audio_features,https://api.spotify.com/v1/tracks/2dnuBM1VGpjlAZ6kmDA7dh,https://api.spotify.com/v1/audio-analysis/2dnuBM1VGpjlAZ6kmDA7dh,4.0,
clayton,2epH1p51uDQnaM2DgtDhRu,Prelude - Live in London 1972 Remaster,Grateful Dead,Live Albums Collection,2013-07-26,8,457707,False,spotify:track:2epH1p51uDQnaM2DgtDhRu,Unknown,cosmic american,0.353,0.326,0.0,-18.968,0.0,0.0452,0.958,0.896,0.16,0.164,101.128,audio_features,https://api.spotify.com/v1/tracks/2epH1p51uDQnaM2DgtDhRu,https://api.spotify.com/v1/audio-analysis/2epH1p51uDQnaM2DgtDhRu,1.0,
clayton,2gvKTgdscfa4XwoGnfp5d1,"I Know You Rider - Live in Paris, 1972; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,15,303440,False,spotify:track:2gvKTgdscfa4XwoGnfp5d1,Unknown,cosmic american,0.355,0.761,7.0,-10.346,1.0,0.0393,0.697,0.662,0.221,0.8,175.688,audio_features,https://api.spotify.com/v1/tracks/2gvKTgdscfa4XwoGnfp5d1,https://api.spotify.com/v1/audio-analysis/2gvKTgdscfa4XwoGnfp5d1,4.0,
clayton,2hkGbUoSbjBGrxpm0VLYSv,Smokestack Lightnin' - 2001 Remaster,Grateful Dead,Live Albums Collection,2013-07-26,14,1079040,False,spotify:track:2hkGbUoSbjBGrxpm0VLYSv,Unknown,cosmic american,0.669,0.362,11.0,-12.003,0.0,0.0336,0.645,0.0193,0.766,0.513,122.101,audio_features,https://api.spotify.com/v1/tracks/2hkGbUoSbjBGrxpm0VLYSv,https://api.spotify.com/v1/audio-analysis/2hkGbUoSbjBGrxpm0VLYSv,4.0,
clayton,2t9avs2UzrtVkMdTb6cnDj,"The Eleven - Live in San Francisco, 1969; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,15,558800,False,spotify:track:2t9avs2UzrtVkMdTb6cnDj,Unknown,cosmic american,0.361,0.732,9.0,-10.06,1.0,0.0448,0.265,0.882,0.571,0.63,109.896,audio_features,https://api.spotify.com/v1/tracks/2t9avs2UzrtVkMdTb6cnDj,https://api.spotify.com/v1/audio-analysis/2t9avs2UzrtVkMdTb6cnDj,4.0,
clayton,2uUHJQL1aFdVhIkp5XicE3,China Cat Sunflower / I Know You Rider - Live October 1989 - April 1990,Grateful Dead,Live Albums Collection,2013-07-26,14,624333,False,spotify:track:2uUHJQL1aFdVhIkp5XicE3,Unknown,cosmic american,0.43,0.689,7.0,-10.103,1.0,0.0395,0.516,0.121,0.841,0.723,107.795,audio_features,https://api.spotify.com/v1/tracks/2uUHJQL1aFdVhIkp5XicE3,https://api.spotify.com/v1/audio-analysis/2uUHJQL1aFdVhIkp5XicE3,4.0,
clayton,31jWhFSmy7TSYq2NAiy9xV,Fire on the Mountain,Grateful Dead,Live Albums Collection,2013-07-26,14,404067,False,spotify:track:31jWhFSmy7TSYq2NAiy9xV,Unknown,cosmic american,0.566,0.72,1.0,-8.005,0.0,0.0481,0.649,0.000641,0.314,0.702,157.259,audio_features,https://api.spotify.com/v1/tracks/31jWhFSmy7TSYq2NAiy9xV,https://api.spotify.com/v1/audio-analysis/31jWhFSmy7TSYq2NAiy9xV,3.0,
clayton,34voO6xr1T9X5CyjYbgtrv,"You Win Again - Live in England, 1972; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,12,240733,False,spotify:track:34voO6xr1T9X5CyjYbgtrv,Unknown,cosmic american,0.586,0.592,7.0,-9.731,1.0,0.035,0.863,0.66,0.274,0.711,108.01,audio_features,https://api.spotify.com/v1/tracks/34voO6xr1T9X5CyjYbgtrv,https://api.spotify.com/v1/audio-analysis/34voO6xr1T9X5CyjYbgtrv,4.0,
clayton,366B9RWp2njhvpXYhP1ycn,Let It Grow - Live October 1989 - April 1990,Grateful Dead,Live Albums Collection,2013-07-26,8,714573,False,spotify:track:366B9RWp2njhvpXYhP1ycn,Unknown,cosmic american,0.378,0.827,4.0,-8.181,0.0,0.0691,0.237,0.316,0.981,0.556,142.267,audio_features,https://api.spotify.com/v1/tracks/366B9RWp2njhvpXYhP1ycn,https://api.spotify.com/v1/audio-analysis/366B9RWp2njhvpXYhP1ycn,4.0,
clayton,376r8zs9PqGSSxNuOu9HFc,"Cumberland Blues - Live in England, 1972; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,13,341707,False,spotify:track:376r8zs9PqGSSxNuOu9HFc,Unknown,cosmic american,0.528,0.837,0.0,-9.099,1.0,0.0929,0.49,0.646,0.109,0.868,118.706,audio_features,https://api.spotify.com/v1/tracks/376r8zs9PqGSSxNuOu9HFc,https://api.spotify.com/v1/audio-analysis/376r8zs9PqGSSxNuOu9HFc,4.0,
clayton,39r1z7lDnLNe7BOXh7WzPN,Ripple,Grateful Dead,Live Albums Collection,2013-07-26,14,267187,False,spotify:track:39r1z7lDnLNe7BOXh7WzPN,Unknown,cosmic american,0.485,0.334,7.0,-13.181,1.0,0.0411,0.708,3.42e-05,0.889,0.427,123.525,audio_features,https://api.spotify.com/v1/tracks/39r1z7lDnLNe7BOXh7WzPN,https://api.spotify.com/v1/audio-analysis/39r1z7lDnLNe7BOXh7WzPN,4.0,
clayton,3BiPByN5Ls7dkvhBdqCaSx,"Epilogue - Live in London, 1972; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,8,306107,False,spotify:track:3BiPByN5Ls7dkvhBdqCaSx,Unknown,cosmic american,0.437,0.436,11.0,-14.924,0.0,0.032,0.847,0.862,0.126,0.414,93.64,audio_features,https://api.spotify.com/v1/tracks/3BiPByN5Ls7dkvhBdqCaSx,https://api.spotify.com/v1/audio-analysis/3BiPByN5Ls7dkvhBdqCaSx,3.0,
clayton,3CvtNQG59iC6a1JQcBmVlI,Feedback - Live at the Fillmore West San Fran 1969 Remaster,Grateful Dead,Live Albums Collection,2013-07-26,9,469107,False,spotify:track:3CvtNQG59iC6a1JQcBmVlI,Unknown,cosmic american,0.267,0.272,9.0,-18.815,0.0,0.0534,0.76,0.719,0.11,0.065,102.907,audio_features,https://api.spotify.com/v1/tracks/3CvtNQG59iC6a1JQcBmVlI,https://api.spotify.com/v1/audio-analysis/3CvtNQG59iC6a1JQcBmVlI,4.0,
clayton,3HHZLwZVM42UvxcLjwpNbo,"One More Saturday Night - Live in England, 1972; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,12,287173,False,spotify:track:3HHZLwZVM42UvxcLjwpNbo,Unknown,cosmic american,0.501,0.854,5.0,-7.611,1.0,0.0342,0.525,0.736,0.27,0.948,165.779,audio_features,https://api.spotify.com/v1/tracks/3HHZLwZVM42UvxcLjwpNbo,https://api.spotify.com/v1/audio-analysis/3HHZLwZVM42UvxcLjwpNbo,4.0,
clayton,3NvQ4B2YlgGnbjGSP03uQm,"Brown Eyed Women - Live in Denmark, 1972; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,18,277867,False,spotify:track:3NvQ4B2YlgGnbjGSP03uQm,Unknown,cosmic american,0.577,0.618,4.0,-9.528,1.0,0.0327,0.647,0.245,0.184,0.72,106.821,audio_features,https://api.spotify.com/v1/tracks/3NvQ4B2YlgGnbjGSP03uQm,https://api.spotify.com/v1/audio-analysis/3NvQ4B2YlgGnbjGSP03uQm,4.0,
clayton,3XAIU6CLXmcT1h5V9IamFs,Althea - Live October 1989 - April 1990,Grateful Dead,Live Albums Collection,2013-07-26,17,415000,False,spotify:track:3XAIU6CLXmcT1h5V9IamFs,Unknown,cosmic american,0.426,0.745,9.0,-8.588,1.0,0.0357,0.535,0.0255,0.529,0.803,171.368,audio_features,https://api.spotify.com/v1/tracks/3XAIU6CLXmcT1h5V9IamFs,https://api.spotify.com/v1/audio-analysis/3XAIU6CLXmcT1h5V9IamFs,4.0,
clayton,3Z4648RqpR56l5szTN3uiY,Wake up Little Susie - 2001 Remaster,Grateful Dead,Live Albums Collection,2013-07-26,12,151133,False,spotify:track:3Z4648RqpR56l5szTN3uiY,Unknown,cosmic american,0.652,0.322,7.0,-13.492,1.0,0.0362,0.455,0.0,0.104,0.804,82.87,audio_features,https://api.spotify.com/v1/tracks/3Z4648RqpR56l5szTN3uiY,https://api.spotify.com/v1/audio-analysis/3Z4648RqpR56l5szTN3uiY,4.0,
clayton,3Zzp6lFtvljUx58TcrySok,"Me & Bobby McGee - Live at Fillmore East, New York, NY, April 27, 1971",Grateful Dead,Live Albums Collection,2013-07-26,15,342933,False,spotify:track:3Zzp6lFtvljUx58TcrySok,Unknown,cosmic american,0.651,0.585,2.0,-10.907,1.0,0.037,0.493,0.153,0.191,0.778,128.474,audio_features,https://api.spotify.com/v1/tracks/3Zzp6lFtvljUx58TcrySok,https://api.spotify.com/v1/audio-analysis/3Zzp6lFtvljUx58TcrySok,3.0,
clayton,3c57rAkvfuzsaqiV4YvVqg,"Johnny B. Goode - Live at Winterland, San Francisco, CA, March 24, 1971",Grateful Dead,Live Albums Collection,2013-07-26,14,221667,False,spotify:track:3c57rAkvfuzsaqiV4YvVqg,Unknown,cosmic american,0.452,0.823,2.0,-9.152,1.0,0.0749,0.406,0.769,0.374,0.875,166.803,audio_features,https://api.spotify.com/v1/tracks/3c57rAkvfuzsaqiV4YvVqg,https://api.spotify.com/v1/audio-analysis/3c57rAkvfuzsaqiV4YvVqg,4.0,
clayton,3jiyC9fBnVMUyrUOOVGK3Q,Cassidy - Live,Grateful Dead,Live Albums Collection,2013-07-26,16,274227,False,spotify:track:3jiyC9fBnVMUyrUOOVGK3Q,Unknown,cosmic american,0.594,0.654,9.0,-9.251,1.0,0.0422,0.552,0.0138,0.912,0.45,158.123,audio_features,https://api.spotify.com/v1/tracks/3jiyC9fBnVMUyrUOOVGK3Q,https://api.spotify.com/v1/audio-analysis/3jiyC9fBnVMUyrUOOVGK3Q,4.0,
clayton,3krNvNrCfHqNuMAlm7WuiH,Mississippi Half-Step Uptown Toodeloo - Live October 1989 - April 1990,Grateful Dead,Live Albums Collection,2013-07-26,12,480867,False,spotify:track:3krNvNrCfHqNuMAlm7WuiH,Unknown,cosmic american,0.498,0.729,9.0,-8.698,1.0,0.0457,0.492,0.000931,0.569,0.461,132.501,audio_features,https://api.spotify.com/v1/tracks/3krNvNrCfHqNuMAlm7WuiH,https://api.spotify.com/v1/audio-analysis/3krNvNrCfHqNuMAlm7WuiH,4.0,
clayton,3ntlx2d71a4kh0oB2pEXO3,"Morning Dew - Live in London, 1972; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,14,701333,False,spotify:track:3ntlx2d71a4kh0oB2pEXO3,Unknown,cosmic american,0.449,0.293,8.0,-13.731,1.0,0.0316,0.904,0.791,0.111,0.178,112.131,audio_features,https://api.spotify.com/v1/tracks/3ntlx2d71a4kh0oB2pEXO3,https://api.spotify.com/v1/audio-analysis/3ntlx2d71a4kh0oB2pEXO3,4.0,
clayton,3qX1WSTDnSmZkHoBsWrV4k,Cassidy - Live October 1989 - April 1990,Grateful Dead,Live Albums Collection,2013-07-26,10,395733,False,spotify:track:3qX1WSTDnSmZkHoBsWrV4k,Unknown,cosmic american,0.475,0.802,4.0,-8.87,1.0,0.0726,0.243,0.00184,0.986,0.668,81.823,audio_features,https://api.spotify.com/v1/tracks/3qX1WSTDnSmZkHoBsWrV4k,https://api.spotify.com/v1/audio-analysis/3qX1WSTDnSmZkHoBsWrV4k,4.0,
clayton,467awItdWWdK4UxkXvJyPj,"Death Don't Have No Mercy - Live at the Fillmore West San Francisco, 1969; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,13,628333,False,spotify:track:467awItdWWdK4UxkXvJyPj,Unknown,cosmic american,0.444,0.159,11.0,-14.996,0.0,0.0428,0.823,0.151,0.598,0.28,132.333,audio_features,https://api.spotify.com/v1/tracks/467awItdWWdK4UxkXvJyPj,https://api.spotify.com/v1/audio-analysis/467awItdWWdK4UxkXvJyPj,3.0,
clayton,46v6vef0KSbm45zGFnm0xK,"The Other One - Live at Fillmore East, New York, NY, April 28, 1971",Grateful Dead,Live Albums Collection,2013-07-26,13,1083600,False,spotify:track:46v6vef0KSbm45zGFnm0xK,Unknown,cosmic american,0.414,0.403,2.0,-15.504,1.0,0.0381,0.399,0.884,0.174,0.538,98.65,audio_features,https://api.spotify.com/v1/tracks/46v6vef0KSbm45zGFnm0xK,https://api.spotify.com/v1/audio-analysis/46v6vef0KSbm45zGFnm0xK,3.0,
clayton,47J2U4dM6ArEhZmc3BiH1w,Deal,Grateful Dead,Live Albums Collection,2013-07-26,22,285613,False,spotify:track:47J2U4dM6ArEhZmc3BiH1w,Unknown,cosmic american,0.525,0.758,2.0,-7.853,1.0,0.0356,0.356,0.0435,0.942,0.527,140.085,audio_features,https://api.spotify.com/v1/tracks/47J2U4dM6ArEhZmc3BiH1w,https://api.spotify.com/v1/audio-analysis/47J2U4dM6ArEhZmc3BiH1w,4.0,
clayton,4H58OL1rS10Hgt0exBK4xw,Dark Hollow - 2001 Remaster,Grateful Dead,Live Albums Collection,2013-07-26,12,232240,False,spotify:track:4H58OL1rS10Hgt0exBK4xw,Unknown,cosmic american,0.522,0.178,2.0,-19.149,1.0,0.0419,0.711,0.000107,0.359,0.368,89.001,audio_features,https://api.spotify.com/v1/tracks/4H58OL1rS10Hgt0exBK4xw,https://api.spotify.com/v1/audio-analysis/4H58OL1rS10Hgt0exBK4xw,4.0,
clayton,4HfFtaUml5j3zQ8ROGTi2n,"St. Stephen - Live at the Fillmore West San Francisco, 1969; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,17,391893,False,spotify:track:4HfFtaUml5j3zQ8ROGTi2n,Unknown,cosmic american,0.408,0.319,9.0,-12.346,1.0,0.0743,0.771,0.000199,0.267,0.343,85.988,audio_features,https://api.spotify.com/v1/tracks/4HfFtaUml5j3zQ8ROGTi2n,https://api.spotify.com/v1/audio-analysis/4HfFtaUml5j3zQ8ROGTi2n,4.0,
clayton,4LhRqcL7qodk6XSG9QIVYH,"Black Peter - Live at the Fillmore West, San Francisco, 1970; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,10,447733,False,spotify:track:4LhRqcL7qodk6XSG9QIVYH,Unknown,cosmic american,0.614,0.0549,2.0,-21.407,1.0,0.0384,0.776,0.0017,0.742,0.218,72.211,audio_features,https://api.spotify.com/v1/tracks/4LhRqcL7qodk6XSG9QIVYH,https://api.spotify.com/v1/audio-analysis/4LhRqcL7qodk6XSG9QIVYH,4.0,
clayton,4YQw21laoaUUQWIddZqOIX,Oh Babe It Ain't No Lie,Grateful Dead,Live Albums Collection,2013-07-26,14,387467,False,spotify:track:4YQw21laoaUUQWIddZqOIX,Unknown,cosmic american,0.624,0.385,0.0,-16.516,1.0,0.0349,0.745,0.35,0.951,0.533,131.964,audio_features,https://api.spotify.com/v1/tracks/4YQw21laoaUUQWIddZqOIX,https://api.spotify.com/v1/audio-analysis/4YQw21laoaUUQWIddZqOIX,4.0,
clayton,4oZXtszyhbvVJJcK9DLbFm,The Race Is On,Grateful Dead,Live Albums Collection,2013-07-26,16,180360,False,spotify:track:4oZXtszyhbvVJJcK9DLbFm,Unknown,cosmic american,0.461,0.77,7.0,-8.023,1.0,0.0639,0.691,4.59e-06,0.982,0.731,176.361,audio_features,https://api.spotify.com/v1/tracks/4oZXtszyhbvVJJcK9DLbFm,https://api.spotify.com/v1/audio-analysis/4oZXtszyhbvVJJcK9DLbFm,4.0,
clayton,4ojVLJFaV5EGFzfz1R6xH2,"Katie Mae - Live at the Fillmore East, New York City, 1970; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,11,284267,False,spotify:track:4ojVLJFaV5EGFzfz1R6xH2,Unknown,cosmic american,0.447,0.051,9.0,-21.754,1.0,0.243,0.8,4.77e-06,0.921,0.547,202.565,audio_features,https://api.spotify.com/v1/tracks/4ojVLJFaV5EGFzfz1R6xH2,https://api.spotify.com/v1/audio-analysis/4ojVLJFaV5EGFzfz1R6xH2,3.0,
clayton,4u1pffdt8k3uchPHy8BEq8,"Dark Star - Live at the Fillmore West San Francisco, 1969; 2001 Remaster",Grateful Dead,Live Albums Collection,2013-07-26,15,1398707,False,spotify:track:4u1pffdt8k3uchPHy8BEq8,Unknown,cosmic american,0.336,0.314,2.0,-13.085,1.0,0.0358,0.568,0.682,0.116,0.343,88.977,audio_features,https://api.spotify.com/v1/tracks/4u1pffdt8k3uchPHy8BEq8,https://api.spotify.com/v1/audio-analysis/4u1pffdt8k3uchPHy8BEq8,4.0,
clayton,4xRUypmKCqKlwV0UrvUxlS,Rhythm Devils,Grateful Dead,Live Albums Collection,2013-07-26,7,241773,False,spotify:track:4xRUypmKCqKlwV0UrvUxlS,Unknown,cosmic american,0.471,0.424,2.0,-17.551,1.0,0.0795,0.671,0.858,0.379,0.531,170.588,audio_features,https://api.spotify.com/v1/tracks/4xRUypmKCqKlwV0UrvUxlS,https://api.spotify.com/v1/audio-analysis/4xRUypmKCqKlwV0UrvUxlS,3.0,
clayton,50ELwxzHkh69i6aMoWKD5l,Space,Grateful Dead,Live Albums Collection,2013-07-26,8,148640,False,spotify:track:50ELwxzHkh69i6aMoWKD5l,Unknown,cosmic american,0.289,0.564,7.0,-14.802,1.0,0.202,0.928,0.438,0.355,0.198,74.287,audio_features,https://api.spotify.com/v1/tracks/50ELwxzHkh69i6aMoWKD5l,https://api.spotify.com/v1/audio-analysis/50ELwxzHkh69i6aMoWKD5l,5.0,
clayton,50Ko4egGJ6ZCl4RwoNnT8s,Been All Around This World,Grateful Dead,Live Albums Collection,2013-07-26,12,253573,False,spotify:track:50Ko4egGJ6ZCl4RwoNnT8s,Unknown,cosmic american,0.743,0.32,0.0,-14.422,1.0,0.0366,0.737,0.344,0.993,0.549,124.96,audio_features,https://api.spotify.com/v1/tracks/50Ko4egGJ6ZCl4RwoNnT8s,https://api.spotify.com/v1/audio-analysis/50Ko4egGJ6ZCl4RwoNnT8s,4.0,
clayton,54MwsH8o7KBOR5bW21yNeW,Dark Hollow,Grateful Dead,Live Albums Collection,2013-07-26,16,231280,False,spotify:track:54MwsH8o7KBOR5bW21yNeW,Unknown,cosmic american,0.625,0.487,2.0,-12.423,1.0,0.0297,0.79,0.0642,0.546,0.539,91.478,audio_features,https://api.spotify.com/v1/tracks/54MwsH8o7KBOR5bW21yNeW,https://api.spotify.com/v1/audio-analysis/54MwsH8o7KBOR5bW21yNeW,4.0,
clayton,56EexXblwaX58z1Om95Gpw,Brokedown Palace,Grateful Dead,Live Albums Collection,2013-07-26,17,347533,False,spotify:track:56EexXblwaX58z1Om95Gpw,Unknown,cosmic american,0.47,0.293,7.0,-12.79,1.0,0.0347,0.501,0.000793,0.952,0.339,103.262,audio_features,https://api.spotify.com/v1/tracks/56EexXblwaX58z1Om95Gpw,https://api.spotify.com/v1/audio-analysis/56EexXblwaX58z1Om95Gpw,4.0,
clayton,5AkiFUBM6Lb3LulmQ2BsyN,It Must Have Been the Roses,Grateful Dead,Live Albums Collection,2013-07-26,15,419227,False,spotify:track:5AkiFUBM6Lb3LulmQ2BsyN,Unknown,cosmic american,0.486,0.276,9.0,-11.491,1.0,0.0344,0.693,6.92e-05,0.992,0.262,112.702,audio_features,https://api.spotify.com/v1/tracks/5AkiFUBM6Lb3LulmQ2BsyN,https://api.spotify.com/v1/audio-analysis/5AkiFUBM6Lb3LulmQ2BsyN,3.0,
clayton,5DXyrNyoJZSjqgt1aowt79,To Lay Me Down,Grateful Dead,Live Albums Collection,2013-07-26,13,542880,False,spotify:track:5DXyrNyoJZSjqgt1aowt79,Unknown,cosmic american,0.371,0.224,7.0,-12.701,1.0,0.0338,0.641,0.000474,0.99,0.202,67.317,audio_features,https://api.spotify.com/v1/tracks/5DXyrNyoJZSjqgt1aowt79,https://api.spotify.com/v1/audio-analysis/5DXyrNyoJZSjqgt1aowt79,3.0,
clayton,5Fua2sn6BDFR1R1aUyyJDF,"Mama Tried - Live at Fillmore East, New York, NY, April 26, 1971",Grateful Dead,Live Albums Collection,2013-07-26,17,162227,False,spotify:track:5Fua2sn6BDFR1R1aUyyJDF,Unknown,cosmic american,0.643,0.662,2.0,-10.259,1.0,0.12,0.291,0.193,0.0788,0.671,93.996,audio_features,https://api.spotify.com/v1/tracks/5Fua2sn6BDFR1R1aUyyJDF,https://api.spotify.com/v1/audio-analysis/5Fua2sn6BDFR1R1aUyyJDF,4.0,
clayton,5VyCpYdGvMgIkNVXpeN1J9,Friend of the Devil,Grateful Dead,Live Albums Collection,2013-07-26,12,451173,False,spotify:track:5VyCpYdGvMgIkNVXpeN1J9,Unknown,cosmic american,0.662,0.505,7.0,-9.811,1.0,0.0259,0.619,0.000798,0.974,0.455,99.493,audio_features,https://api.spotify.com/v1/tracks/5VyCpYdGvMgIkNVXpeN1J9,https://api.spotify.com/v1/audio-analysis/5VyCpYdGvMgIkNVXpeN1J9,4.0,
clayton,5cRXw2qVyVmxDjdqdcTHP7,Feel Like a Stranger,Grateful Dead,Live Albums Collection,2013-07-26,11,343653,False,spotify:track:5cRXw2qVyVmxDjdqdcTHP7,Unknown,cosmic american,0.605,0.744,11.0,-9.246,0.0,0.0358,0.129,0.0995,0.499,0.736,104.477,audio_features,https://api.spotify.com/v1/tracks/5cRXw2qVyVmxDjdqdcTHP7,https://api.spotify.com/v1/audio-analysis/5cRXw2qVyVmxDjdqdcTHP7,4.0,
clayton,5iWzqmgCTnXbgALGswhOgJ,Samson and Delilah,Grateful Dead,Live Albums Collection,2013-07-26,12,306680,False,spotify:track:5iWzqmgCTnXbgALGswhOgJ,Unknown,cosmic american,0.679,0.723,0.0,-10.676,1.0,0.061,0.151,0.0119,0.685,0.828,115.911,audio_features,https://api.spotify.com/v1/tracks/5iWzqmgCTnXbgALGswhOgJ,https://api.spotify.com/v1/audio-analysis/5iWzqmgCTnXbgALGswhOgJ,4.0,
clayton,5lZOgkK3Zv7J2GPcADYSe5,Walkin' Blues - Live October 1989 - April 1990,Grateful Dead,Live Albums Collection,2013-07-26,9,344493,False,spotify:track:5lZOgkK3Zv7J2GPcADYSe5,Unknown,cosmic american,0.675,0.792,4.0,-8.486,0.0,0.0466,0.505,0.0691,0.898,0.784,115.888,audio_features,https://api.spotify.com/v1/tracks/5lZOgkK3Zv7J2GPcADYSe5,https://api.spotify.com/v1/audio-analysis/5lZOgkK3Zv7J2GPcADYSe5,4.0,
clayton,5xWj5H2nbqVjJuUx38PF54,Bird Song - Live October 1989 - April 1990,Grateful Dead,Live Albums Collection,2013-07-26,9,777200,False,spotify:track:5xWj5H2nbqVjJuUx38PF54,Unknown,cosmic american,0.453,0.601,9.0,-11.178,1.0,0.035,0.335,0.0278,0.898,0.57,136.966,audio_features,https://api.spotify.com/v1/tracks/5xWj5H2nbqVjJuUx38PF54,https://api.spotify.com/v1/audio-analysis/5xWj5H2nbqVjJuUx38PF54,4.0,
clayton,60n43UCDwxvXR7pJb9wkUX,Eyes of the World - Live October 1989 - April 1990,Grateful Dead,Live Albums Collection,2013-07-26,12,974107,False,spotify:track:60n43UCDwxvXR7pJb9wkUX,Unknown,cosmic american,0.513,0.786,9.0,-11.47,1.0,0.0502,0.318,0.227,0.956,0.705,101.399,audio_features,https://api.spotify.com/v1/tracks/60n43UCDwxvXR7pJb9wkUX,https://api.spotify.com/v1/audio-analysis/60n43UCDwxvXR7pJb9wkUX,4.0,
clayton,66XvmnhXIIbhvzgzsNxE65,Help on the Way / Slipknot! / Franklin's Tower - Live October 1989 - April 1990,Grateful Dead,Live Albums Collection,2013-07-26,14,1137693,False,spotify:track:66XvmnhXIIbhvzgzsNxE65,Unknown,cosmic american,0.433,0.757,2.0,-10.666,1.0,0.0451,0.42,0.0561,0.99,0.666,111.464,audio_features,https://api.spotify.com/v1/tracks/66XvmnhXIIbhvzgzsNxE65,https://api.spotify.com/v1/audio-analysis/66XvmnhXIIbhvzgzsNxE65,4.0,
clayton,69rk1YP2gTdjOEZvdTYILo,Dire Wolf,Grateful Dead,Live Albums Collection,2013-07-26,17,200253,False,spotify:track:69rk1YP2gTdjOEZvdTYILo,Unknown,cosmic american,0.671,0.499,0.0,-10.564,1.0,0.0347,0.754,0.0,0.428,0.719,141.933,audio_features,https://api.spotify.com/v1/tracks/69rk1YP2gTdjOEZvdTYILo,https://api.spotify.com/v1/audio-analysis/69rk1YP2gTdjOEZvdTYILo,4.0,
clayton,6CtvX6xmvFgNv5mZnAsDGe,Tennessee Jed - 2001 Remaster,Grateful Dead,Live Albums Collection,2013-07-26,16,430627,False,spotify:track:6CtvX6xmvFgNv5mZnAsDGe,Unknown,cosmic american,0.601,0.492,0.0,-8.184,1.0,0.0274,0.484,0.0144,0.308,0.722,131.383,audio_features,https://api.spotify.com/v1/tracks/6CtvX6xmvFgNv5mZnAsDGe,https://api.spotify.com/v1/audio-analysis/6CtvX6xmvFgNv5mZnAsDGe,4.0,
clayton,6I1FK9h0HLHEpiy1gT8ioM,China Cat Sunflower - Live in Paris 1972 Version,Grateful Dead,Live Albums Collection,2013-07-26,16,332960,False,spotify:track:6I1FK9h0HLHEpiy1gT8ioM,Unknown,cosmic american,0.589,0.696,7.0,-10.648,1.0,0.0282,0.482,0.509,0.232,0.809,91.192,audio_features,https://api.spotify.com/v1/tracks/6I1FK9h0HLHEpiy1gT8ioM,https://api.spotify.com/v1/audio-analysis/6I1FK9h0HLHEpiy1gT8ioM,4.0,
clayton,6LvLw2FoQzzfySrPvYluYL,Candyman - Live,Grateful Dead,Live Albums Collection,2013-07-26,11,437813,False,spotify:track:6LvLw2FoQzzfySrPvYluYL,Unknown,cosmic american,0.651,0.373,0.0,-12.097,1.0,0.0291,0.523,0.00026,0.687,0.542,103.06,audio_features,https://api.spotify.com/v1/tracks/6LvLw2FoQzzfySrPvYluYL,https://api.spotify.com/v1/audio-analysis/6LvLw2FoQzzfySrPvYluYL,3.0,
